,endorsement_count,name,perfil_id,area
1249,5,Marketing social,53,Marketing
1250,8,Marketing,53,Marketing
1251,7,Microsoft Office,53,Softwares
1252,3,Microsoft Excel,53,Softwares
1253,14,Business Planning,54,Gestão
1256,12,Marketing digital,54,Marketing
1258,12,Estratégias de marketing,54,Gestão
1260,7,Publicidade online,54,Negócio
1261,7,Business Strategy,54,Gestão
1262,6,Business Intelligence,54,Negócio
1263,6,Business Development,54,Negócio
1264,7,Gestão,54,Gestão
1265,5,New Business Development,54,Negócio
1266,5,Comércio eletrônico,54,Negócio
1267,4,Gestão de relação de clientes,54,Gestão
1268,4,Relações com os clientes,54,Comercial
1269,3,Google Analytics,54,Linguagens de Programação e AEDS
1270,3,Inteligência empresarial,54,Gestão
1271,3,Planejamento empresarial,54,Gestão
1272,7,Estratégia empresarial,54,Gestão
1273,3,Desenvolvimentos de clientes,54,Comercial
1274,18,Mídias sociais,55,Marketing
1277,15,Estratégias de marketing,55,Gestão
1279,13,Marketing,55,Marketing
1282,11,Planejamento estratégico,55,Gestão
1283,10,Publicidade,55,Negócio
1284,10,Microsoft Office,55,Softwares
1285,8,Marketing digital,55,Marketing
1286,7,Social Media Marketing,55,Marketing
1287,6,Comunicações de marketing,55,
1288,6,Marketing Communications,55,Marketing
1289,5,Social Media,55,Marketing
1290,3,Inglês,55,Idioma
1291,2,Microsoft PowerPoint,55,Softwares
1292,2,Publicidade online,55,Negócio
1293,2,Relações públicas,55,Negócio
1294,1,Adobe Photoshop,55,Softwares
1295,7,Marketing,56,Marketing
1297,5,Planejamento estratégico,56,Gestão
1299,5,Marketing digital,56,Marketing
1301,4,Publicidade,56,Negócio
1302,3,Gestão de projetos,56,Gestão
1303,35,Scrum,57,Metodologias Gerenciemento de Software
1306,27,Desenvolvimento de sistemas,57,Analista
1308,32,Java,57,Back End
1311,26,JavaScript,57,Front End
1312,26,SQL,57,Banco de Dados e Web Services
1313,11,Palestras,57,Gestão
1314,19,Analise de sistemas,57,Analista
1315,16,Ruby,57,Linguagens de Programação e AEDS
1316,18,Microsoft SQL Server,57,Banco de Dados e Web Services
1317,16,CSS,57,Front End
1318,13,Gerenciamento de serviços de TI,57,Gestão
1319,13,Liderança de equipe,57,Soft Skills
1320,12,Servidor Windows,57,Softwares
1321,11,Linux,57,SO
1322,16,HTML,57,Front End
1323,12,Git,57,Ferramenta de Versionamento de Software
1324,9,Tableau,57,Softwares
1325,10,Microsoft Project,57,Gestão
1326,12,UML,57,Back End
1327,15,Sistemas operacionais,57,Analista
1328,11,ITIL,57,Analista
1329,27,ITIL,58,Analista
1332,18,Gerenciamento de serviços de TI,58,Gestão
1334,14,Sistemas operacionais,58,Analista
1336,11,Liderança de equipe,58,Soft Skills
1337,10,COBIT,58,Analista
1338,9,ERP (Planejamento de recursos empresariais),58,Gestão
1339,9,Gestão de TI,58,Gestão
1340,8,Centro de processamento de dados,58,Data Science
1341,8,Microsoft Excel,58,Softwares
1342,7,IT Service Management,58,Gestão
1343,7,ERP,58,Gestão
1344,7,Microsoft Project,58,Gestão
1345,6,Business Intelligence,58,Negócio
1346,6,Data Center,58,Data Science
1347,6,5S,58,Gestão
1348,6,IT Management,58,Gestão
1349,5,Team Leadership,58,Gestão
1350,5,Terceirização de serviços,58,Gestão
1351,5,Recursos humanos,58,Gestão
1352,5,Operating Systems,58,Analista
1353,5,Microsoft Office,58,Softwares
1354,15,Microsoft Excel,59,Softwares
1357,12,Microsoft Office,59,Softwares
1360,9,Liderança,59,Soft Skills
1362,8,Gestão de projetos,59,Gestão
1363,8,Microsoft PowerPoint,59,Softwares
1364,6,Microsoft Word,59,Softwares
1365,5,Gestão de programas,59,Gestão
1366,4,Gestão,59,Gestão
1367,3,Atendimento ao Cliente,59,Negócio
1368,3,Planejamento estratégico,59,Gestão
1369,3,Consultoria de gestão,59,Consultoria
1370,2,Liderança de equipe,59,Soft Skills
1371,2,Planejamento empresarial,59,Gestão
1372,2,Leadership,59,Gestão
1373,2,Management,59,Gestão
1374,2,PowerPoint,59,Softwares
1375,2,Project Management,59,Gestão
1376,1,Treinamento,59,Gestão
1377,5,Product Development,60,Gestão
1379,4,Business Development,60,Negócio
1381,4,Amazon Web Services (AWS),60,Web Services
1383,3,Project Management,60,Gestão
1384,10,iOS development,60,Mobile
1385,6,MySQL,60,Banco de Dados e Web Services
1386,11,JavaScript,60,Front End
1387,11,HTML 5,60,Front End
1388,7,CSS3,60,Front End
1389,7,PHP,60,Back End
1390,6,Python,60,Back End
1391,88,Interaction Design,60,Design
1392,72,User Experience,60,UX
1393,4,Business Model Canvas,60,Negócio
1394,60,User-centered Design,60,UX
1395,53,Usability Testing,60,UX
1396,51,Usability,60,UX
1397,36,Information Architecture,60,Analista
1398,32,Design Thinking,60,Soft Skills
1399,27,Information Design,60,Design
1400,21,Experience Design,60,Design
1401,20,Heuristic Evaluation,60,Analista
1402,17,User Interface Design,60,UX
1403,13,CSS,60,Front End
1404,11,Prototype,60,Analista
1405,11,Front-end,60,
1406,9,Persona,60,Negócio
1407,9,User Experience Design,60,UX
1408,9,Ethnography,60,Historia
1409,8,Digital Marketing,60,Marketing
1410,7,Paper Prototyping,60,Arquitetura de Software
1411,8,jQuery,60,Front End
1412,7,Usability Engineering,60,UX
1413,7,Mobile Design,60,Mobile
1414,6,Human Computer Interaction,60,Analista
1415,5,Axure,60,Front End
1416,4,Design Strategy,60,Gestão
1417,4,Service Design,60,Design
1418,5,Wireframes,60,Softwares
1419,4,Contextual Inquiry,60,
1420,5,MongoDB,60,Banco de Dados e Web Services
1421,4,Heroku,60,Softwares
1422,3,Rapid Prototyping,60,Arquitetura de Software
1423,2,Design Research,60,Negócio
1424,2,Prototyping,60,Arquitetura de Software
1425,2,Personas,60,Negócio
1426,1,customer development,60,Comercial
1427,3,Entrepreneurship,61,Empreendedorismo e Inovação
1429,2,Microsoft Office,61,Softwares
1431,2,Project Management,61,Gestão
1433,1,Critical Thinking,61,Soft Skills
1434,1,Business Management,61,Gestão
1435,0,Data Analysis,61,Data Science
1436,0,SQL,61,Banco de Dados e Web Services
1437,0,Big Data Analytics,61,Data Science
1438,0,Operations Management,61,Gestão
1439,0,Affiliate Marketing,61,Marketing
1440,0,Digital Marketing,61,Marketing
1441,0,Data Analytics,61,Data Science
1442,0,"Extract, Transform, Load (ETL)",61,
1443,46,Marketing digital,62,Marketing
1446,32,Affiliation,62,Negócio
1448,35,Publicidade online,62,Negócio
1451,26,Fotografia,62,Multimídia
1452,22,E-commerce SEO,62,Negócio
1453,16,Marketing por e-mail,62,Marketing
1454,24,Corporate Branding,62,Gestão
1455,32,Marketing,62,Marketing
1456,21,Estratégias de marketing,62,Gestão
1457,15,Mídias sociais,62,Marketing
1458,15,Comércio eletrônico,62,Negócio
1459,10,Planejamento estratégico,62,Gestão
1460,11,Email Marketing,62,Marketing
1461,22,Online Advertising,62,Negócio
1462,12,Marketing online,62,Marketing
1463,14,Marketing Communications,62,Marketing
1464,16,Identidade de marca corporativa,62,Gestão
1465,9,Marketing social,62,Marketing
1466,10,Comunicações de marketing,62,
1467,29,Adobe Photoshop,62,Softwares
1468,13,InDesign,62,Design
1469,19,Adobe Illustrator,62,Design
1470,12,Microsoft Office,62,Softwares
1471,6,Social Media,62,Marketing
1472,2,Social Media Marketing,62,Marketing
1473,44,JavaScript,63,Front End
1476,41,CSS,63,Front End
1478,3,Tecnologia da informação,63,Analista
1480,9,Suporte técnico,63,Analista
1481,23,Linux,63,SO
1482,18,Sistemas operacionais,63,Analista
1483,9,Scrum,63,Metodologias Gerenciemento de Software
1484,2,Tecnologias educacionais,63,Escolar e Acadêmico
1485,33,E-learning,63,Softwares
1486,41,MySQL,63,Banco de Dados e Web Services
1487,27,PHP,63,Back End
1488,19,Moodle,63,Softwares
1489,13,Multimídia,63,Multimídia
1490,2,Empreendedorismo social,63,Empreendedorismo e Inovação
1491,1,Facilitador Educacional,63,Escolar e Acadêmico
1492,11,Microsoft Excel,63,Softwares
1493,12,SQL,63,Banco de Dados e Web Services
1494,9,Microsoft SQL Server,63,Banco de Dados e Web Services
1495,2,Gestão de projetos de software,63,Gestão
1496,7,HTML5,63,Front End
1497,23,Microsoft Office,63,Softwares
1498,18,HTML,63,Front End
1499,1,Novos negócios,63,Negócio
1500,2,Gestão de Pessoas,64,Gestão
1502,3,Comunicação interna,64,Marketing
1504,2,Gestão da mudanças,64,Gestão
1506,3,Melhoria de processos,64,Gestão
1507,2,History,64,Historia
1508,2,Pesquisa,64,Negócio
1509,2,Organizações sem fins lucrativos,64,Gestão
1510,2,Visão sistêmica,64,Soft Skills
1511,2,Microsoft Windows,64,Softwares
1512,2,Liderança,64,Soft Skills
1513,1,Mídias sociais,64,Marketing
1514,9,SQL,65,Banco de Dados e Web Services
1517,8,JavaScript,65,Front End
1520,8,jQuery,65,Front End
1523,8,PHP,65,Back End
1524,7,CSS,65,Front End
1525,7,MySQL,65,Banco de Dados e Web Services
1526,5,GruntJS,65,Front End
1527,5,HTML,65,Front End
1528,5,SASS,65,Front End
1529,3,Scrum,65,Metodologias Gerenciemento de Software
1530,2,Gulp.js,65,Front End
1531,2,LESS,65,Linguagens de Programação e AEDS
1532,2,Node.js,65,Front End
1533,2,Facebook API,65,Marketing
1534,2,Git,65,Ferramenta de Versionamento de Software
1535,2,C#,65,Back End
1536,2,Laravel,65,Back End
1537,1,Microsoft SQL Server,65,Banco de Dados e Web Services
1538,1,Linux,65,SO
1539,5,Search Engine Optimization (SEO),65,Analista
1540,25,Marketing Strategy,66,Marketing
1543,21,Marketing,66,Marketing
1546,16,Estratégia empresarial,66,Gestão
1549,15,Estratégias de marketing,66,Gestão
1550,11,Sales Management,66,Gestão
1551,12,Business Strategy,66,Gestão
1552,13,Microsoft Office,66,Softwares
1553,8,New Business Development,66,Negócio
1554,9,Business Planning,66,Gestão
1555,9,Marketing Management,66,Marketing
1556,9,Gestão de vendas,66,Gestão
1557,6,Gestão de marketing,66,Gestão
1558,6,Managing Distribution Channels,66,Negócio
1559,6,Competitive Analysis,66,Negócio
1560,7,Planejamento empresarial,66,Gestão
1561,5,Microsoft Word,66,Softwares
1562,5,Desenvolvimento de novos negócios,66,Negócio
1563,4,Brand Development,66,Gestão
1564,4,Team Management,66,Gestão
1565,5,Planejamento estratégico,66,Gestão
1566,5,Negociação,66,Negócio
1567,5,Marketing digital,66,Marketing
1568,5,Gestão,66,Gestão
1569,3,Relationship Marketing,66,Marketing
1570,3,Advertising,66,Negócio
1571,3,Telecommunications,66,Negócio
1572,3,Liderança,66,Soft Skills
1573,4,Liderança de equipe,66,Soft Skills
1574,3,Análise da competitividade,66,Negócio
1575,3,Publicidade online,66,Negócio
1576,3,Gestão de projetos,66,Gestão
1577,3,Comunicações de marketing,66,
1578,4,Estratégia,66,Gestão
1579,3,Vendas,66,Comercial
1580,3,Comércio eletrônico,66,Negócio
1581,4,Marketing no Facebook,66,Marketing
1582,3,Google Analytics,66,Linguagens de Programação e AEDS
1583,3,Ajuda no sucesso do cliente,66,Comercial
1584,4,Experiência do usuário,66,UX
1585,4,Marketing online,66,Marketing
1586,2,Marketing inbound,66,Marketing
1587,0,Strategic Planning,66,Gestão
1588,0,Negotiation,66,Negócio
1589,1,Digital Marketing,66,Marketing
1590,8,Design gráfico,67,Design
1592,11,Marketing,67,Marketing
1595,8,Advertising,67,Negócio
1598,4,Redação,67,Retórica
1599,6,Negociação,67,Negócio
1600,5,Estratégia empresarial,67,Gestão
1601,4,Comunicação digital,67,Marketing
1602,2,Publicidade,67,Negócio
1603,2,Estratégia digital,67,Gestão
1604,22,Estratégia empresarial,68,Gestão
1606,14,Gestão de ativos,68,Gestão
1608,13,Mercado de capitais,68,Negócio
1610,10,Modelagem financeira,68,Financeiro
1611,10,Finanças corporativas,68,Negócio
1612,8,Microsoft Excel,68,Softwares
1613,8,Planejamento estratégico,68,Gestão
1614,7,Investimentos,68,Negócio
1615,7,Microsoft Office,68,Softwares
1616,5,Economia,68,Negócio
1617,4,Business Planning,68,Gestão
1618,3,Análise financeira,68,Financeiro
1619,2,Mercados financeiros,68,Negócio
1620,2,Avaliação financeira,68,Financeiro
1621,2,Asset Management,68,Gestão
1622,1,Planejamento empresarial,68,Gestão
1623,21,Gestão de relação de clientes,69,Gestão
1625,19,Estratégia empresarial,69,Gestão
1627,17,Estratégias de marketing,69,Gestão
1629,9,Marketing digital,69,Marketing
1630,8,Negociação,69,Negócio
1631,7,Planejamento empresarial,69,Gestão
1632,6,DOS,69,Softwares
1633,5,Gestão de produtos,69,Gestão
1634,5,Business Strategy,69,Gestão
1635,4,Strategic Planning,69,Gestão
1636,17,Atendimento ao Cliente,70,Negócio
1638,12,Inovação aberta,70,Empreendedorismo e Inovação
1640,4,Customer Success,70,Comercial
1642,11,Liderança inovadora,70,Soft Skills
1643,5,Gestão,70,Gestão
1644,0,Microsoft Office,70,Softwares
1645,6,Java,70,Back End
1646,7,Vendas,70,Comercial
1647,7,Desenvolvimento de software,70,Analista
1648,12,Oratória,70,Retórica
1649,7,Experiência do cliente,70,Comercial
1650,5,Experiência do usuário,70,UX
1651,2,Customer Satisfaction,70,Comercial
1652,4,Liderança,70,Soft Skills
1653,6,Gestão de projetos,70,Gestão
1654,3,Management,70,Gestão
1655,3,Project Management,70,Gestão
1656,3,Digital Marketing,70,Marketing
1657,5,Microsoft Word,70,Softwares
1658,1,Marketing digital,70,Marketing
1659,1,Microsoft Excel,70,Softwares
1660,1,Microsoft PowerPoint,70,Softwares
1661,5,Marketing digital,71,Marketing
1663,5,Publicidade online,71,Negócio
1665,5,Mídia digital,71,Marketing
1667,4,Publicidade,71,Negócio
1668,4,Marketing online,71,Marketing
1669,3,Estratégia digital,71,Gestão
1670,2,Comunicação empresarial,71,Marketing
1671,1,Relações com a mídia,71,Negócio
1672,1,Google AdWords,71,Linguagens de Programação e AEDS
1673,0,Marketing de influenciadores,71,Marketing
1674,0,Mídias sociais,71,Marketing
1675,17,Marketing Strategy,72,Marketing
1678,13,Creative Direction,72,Design
1680,13,Film Production,72,Gestão
1683,12,Short Films,72,Multimídia
1684,12,Advertising,72,Negócio
1685,12,Digital Marketing,72,Marketing
1686,12,Online Advertising,72,Negócio
1687,11,Social Media,72,Marketing
1688,10,Photoshop,72,Softwares
1689,10,Illustrator,72,Design
1690,8,Estratégias de marketing,72,Gestão
1691,6,Comunicações de marketing,72,
1692,6,Comunicação empresarial,72,Marketing
1693,6,Planejamento estratégico,72,Gestão
1694,5,Gestão de projetos,72,Gestão
1695,5,Communicação estratégica,72,Marketing
1696,4,Strategic Planning,72,Gestão
1697,4,Compositing,72,Multimídia
1698,3,Marketing digital,72,Marketing
1699,2,Mídias sociais,72,Marketing
1700,2,Publicidade online,72,Negócio
1701,4,Java,73,Back End
1703,2,Linguagem C,73,Linguagens de Programação e AEDS
1705,1,Scrum,73,Metodologias Gerenciemento de Software
1707,1,Git,73,Ferramenta de Versionamento de Software
1708,0,HTML,73,Front End
1709,0,Usability Testing,73,UX
1710,41,Estratégias de marketing,74,Gestão
1713,24,Negociação,74,Negócio
1715,21,Marketing,74,Marketing
1717,13,Microsoft Excel,74,Softwares
1718,10,Marketing digital,74,Marketing
1719,10,Vendas,74,Comercial
1720,7,Digital Marketing,74,Marketing
1721,7,B2B,74,Negócio
1722,7,Gestão de vendas,74,Gestão
1723,7,Planejamento de mercado,74,Gestão
1724,7,Gestão de relação de clientes,74,Gestão
1725,6,E-commerce,74,Negócio
1726,6,Marketing Strategy,74,Marketing
1727,6,Sales,74,Comercial
1728,6,Negotiation,74,Negócio
1729,6,Comércio eletrônico,74,Negócio
1730,6,Inglês,74,Idioma
1731,5,Start-ups,74,Empreendedorismo e Inovação
1732,5,Marketing social,74,Marketing
1733,4,Salesforce.com,74,Comercial
1734,4,Português,74,Idioma
1735,4,Empresas startups,74,Empreendedorismo e Inovação
1736,3,CRM,74,Gestão
1737,3,Marketing por e-mail,74,Marketing
1738,2,Portuguese,74,Idioma
1739,2,English,74,Idioma
1740,2,Email Marketing,74,Marketing
1741,2,SEM,74,Negócio
1742,2,Google Analytics,74,Linguagens de Programação e AEDS
1743,2,Social Media Marketing,74,Marketing
1744,2,Market Planning,74,Gestão
1745,2,Sales Management,74,Gestão
1746,13,Estratégia empresarial,75,Gestão
1748,11,Linhas aéreas,75,Engeharia
1750,6,Turismo,75,Historia
1752,6,Estratégias de marketing,75,Gestão
1753,6,Precificação,75,Negócio
1754,5,Vendas,75,Comercial
1755,4,Atendimento ao Cliente,75,Negócio
1756,3,Português,75,Idioma
1757,2,Microsoft Excel,75,Softwares
1758,2,Business Strategy,75,Gestão
1759,1,Microsoft Office,75,Softwares
1760,0,Customer Service,75,Comercial
1761,0,Sabre,75,Softwares
1762,0,Amadeus,75,Softwares
1763,0,Oracle Hyperion Web Analysis,75,Banco de Dados e Web Services
1764,0,Navitaire SkySpeed 3.4,75,Softwares
1765,0,Oracle i-Expenses,75,Banco de Dados e Web Services
1766,4,Foco no cliente,76,Comercial
1768,3,Comunicação interpessoal,76,Marketing
1770,3,Proatividade,76,Soft Skills
1772,3,Persistência,76,Soft Skills
1773,3,Sociabilidade,76,Soft Skills
1774,3,Sensibilidade,76,Soft Skills
1775,26,Comércio eletrônico,77,Negócio
1778,19,Google Analytics,77,Linguagens de Programação e AEDS
1781,19,Marketing digital,77,Marketing
1784,13,Google AdWords,77,Linguagens de Programação e AEDS
1785,12,E-commerce,77,Negócio
1786,11,Estratégias de marketing,77,Gestão
1787,8,Marketing online,77,Marketing
1788,8,Análise de rede,77,Analista
1789,7,Estratégia digital,77,Gestão
1790,6,Digital Strategy,77,Gestão
1791,6,Digital Media,77,Marketing
1792,6,Online Marketing,77,Marketing
1793,5,Digital Marketing,77,Marketing
1794,5,Web Analytics,77,Analista
1795,5,Marketing,77,Marketing
1796,4,SEO,77,Analista
1797,4,Google Adwords,77,Linguagens de Programação e AEDS
1798,4,Publicidade online,77,Negócio
1799,4,Planejamento estratégico,77,Gestão
1800,4,Marketing por e-mail,77,Marketing
1801,4,Marketing social,77,Marketing
1802,3,Mídias sociais,77,Marketing
1803,3,Marketing Strategy,77,Marketing
1804,3,SEO (Otimização de motores de busca),77,Analista
1805,2,Mobile Marketing,77,Marketing
1806,2,Estratégia empresarial,77,Gestão
1807,2,Publicidade,77,Negócio
1808,2,Mídia digital,77,Marketing
1809,1,Gestão,77,Gestão
1810,1,Negociação,77,Negócio
1811,48,User Experience,78,UX
1814,36,Information Architecture,78,Analista
1817,24,E-commerce,78,Negócio
1820,23,Experiência do usuário,78,UX
1821,18,Front-end,78,
1822,17,Web Analytics,78,Analista
1823,17,User Interface Design,78,UX
1824,16,Usability,78,UX
1825,14,Axure,78,Front End
1826,14,Usability Testing,78,UX
1827,13,Google Analytics,78,Linguagens de Programação e AEDS
1828,12,DOS,78,Softwares
1829,12,Comércio eletrônico,78,Negócio
1830,11,Scrum,78,Metodologias Gerenciemento de Software
1831,10,Interaction Design,78,Design
1832,10,SEO,78,Analista
1833,9,Digital Strategy,78,Gestão
1834,8,User Interface,78,UX
1835,8,SEM,78,Negócio
1836,7,Wireframes,78,Softwares
1837,7,Mobile Design,78,Mobile
1838,7,Web Design,78,Design
1839,7,Agile Methodologies,78,Gestão
1840,6,User-centered Design,78,UX
1841,5,Kanban,78,Metodologias Gerenciemento de Software
1842,5,jQuery,78,Front End
1843,4,Web Standards,78,Analista
1844,4,Usabilidade,78,UX
1845,3,Mobile Applications,78,Mobile
1846,3,Sistema front-end,78,Front End
1847,3,Teste de usabilidade,78,Testing
1848,3,SEO (Otimização de motores de busca),78,Analista
1849,2,Web design,78,Analista
1850,2,JQuery,78,Front End
1851,52,Linux,79,SO
1854,49,C++,79,Linguagens de Programação e AEDS
1857,39,Python,79,Back End
1860,39,Scrum,79,Metodologias Gerenciemento de Software
1861,32,Linguagem C,79,Linguagens de Programação e AEDS
1862,28,Software Engineering,79,Engeharia
1863,25,Qt,79,Softwares
1864,20,Git,79,Ferramenta de Versionamento de Software
1865,16,Embedded Systems,79,Analista
1866,15,Shell Scripting,79,Softwares
1867,14,Swift,79,Softwares
1868,13,Objective-C,79,
1869,10,Software Development,79,Analista
1870,8,iOS Development,79,Mobile
1871,7,Bash,79,Softwares
1872,6,Algorithms,79,Linguagens de Programação e AEDS
1873,6,MySQL,79,Banco de Dados e Web Services
1874,3,Django,79,Softwares
1875,3,Web Development,79,Analista
1876,34,Scrum,80,Metodologias Gerenciemento de Software
1879,16,Java,80,Back End
1882,13,Mobile Testing,80,Mobile
1885,13,Metodologias ágeis,80,Gestão
1886,12,Agile Methodologies,80,Gestão
1887,12,Automação de testes,80,Testing
1888,11,JIRA,80,
1889,10,Bug Tracking,80,Testing
1890,9,TestLink,80,Testing
1891,8,Test Automation,80,Testing
1892,8,Eclipse,80,Softwares
1893,7,Windows Phone,80,Softwares
1894,6,Teamwork,80,Gestão
1895,6,Selenium,80,Softwares
1896,5,MySQL,80,Banco de Dados e Web Services
1897,3,Test Strategy,80,Testing
1898,3,PostgreSQL,80,Banco de Dados e Web Services
1899,3,C#,80,Back End
1900,3,C++,80,Linguagens de Programação e AEDS
1901,2,Brazilian Portuguese,80,Idioma
1902,2,JMeter,80,Softwares
1903,2,Fitnesse,80,Softwares
1904,2,Microsoft Visual Studio,80,Softwares
1905,2,Engenharia de software,80,Engeharia
1906,2,Acompanhamento de bugs,80,Testing
1907,1,Automated Software Testing,80,Testing
1908,1,System Testing,80,Testing
1909,1,BDD,80,Analista
1910,1,Cucumber,80,Softwares
1911,1,Microsoft Test Manager,80,Testing
1912,1,Team Foundation Server,80,Softwares
1913,1,Selenium Webdriver,80,Softwares
1914,11,Software Testing Process,80,Testing
1915,3,Cobertura for J2ME,80,Softwares
1916,3,Selenium RC/IDE,80,Softwares
1917,1,eFitnesse,80,Softwares
1918,1,JMUnit,80,Softwares
1919,1,Coded UI,80,Softwares
1920,1,Robotium,80,Softwares
1921,1,Monkeyrunner,80,Softwares
1922,1,Sikuli,80,Softwares
1923,15,Valuation,81,Negócio
1926,15,Corporate Finance,81,Financeiro
1929,12,Financial Modeling,81,Negócio
1932,10,Finance,81,Financeiro
1933,7,Capital Markets,81,Negócio
1934,4,VBA,81,Analista
1935,3,PowerPoint,81,Softwares
1936,2,Data Analysis,81,Data Science
1937,4,Scrum,82,Metodologias Gerenciemento de Software
1939,3,Engenharia de software,82,Engeharia
1941,3,MySQL,82,Banco de Dados e Web Services
1943,3,UML,82,Back End
1944,3,Java,82,Back End
1945,2,C (linguagem de programação),82,
1946,2,Desenvolvimento de produtos,82,Analista
1947,2,Frameworks PHP,82,Front End
1948,2,Desenvolvimento para iOS,82,Mobile
1949,2,PHP,82,Back End
1950,2,Linux,82,SO
1951,1,Swift,82,Softwares
1952,1,SQL,82,Banco de Dados e Web Services
1953,1,JavaScript,82,Front End
1954,1,HTML,82,Front End
1955,1,CSS,82,Front End
1956,1,Liderança de equipe,82,Soft Skills
1957,1,Metodologias ágeis,82,Gestão
1958,1,Git,82,Ferramenta de Versionamento de Software
1959,1,Android,82,Mobile
1960,1,HTML5,82,Front End
1961,1,Desenvolvimento de sites,82,Analista
1962,0,Desenvolvimento de software,82,Analista
1963,0,Linguagem C,82,Linguagens de Programação e AEDS
1964,0,Sistemas operacionais,82,Analista
1965,0,Programação de computadores,82,Linguagens de Programação e AEDS
1966,1,Tétriz,82,Softwares
1967,5,Desenvolvimento Android,83,Mobile
1969,5,Java,83,Back End
1971,3,C#,83,Back End
1973,1,SQL,83,Banco de Dados e Web Services
1974,2,PHP,83,Back End
1975,2,MySQL,83,Banco de Dados e Web Services
1976,1,Microsoft SQL Server,83,Banco de Dados e Web Services
1977,2,Visual Basic,83,Softwares
1978,1,Programming Languages,83,Linguagens de Programação e AEDS
1979,1,Software Development,83,Analista
1980,1,Development Programming,83,Linguagens de Programação e AEDS
1981,1,HTML,83,Front End
1982,2,C++,83,Linguagens de Programação e AEDS
1983,2,HTML 5,83,Front End
1984,2,Linguagem C,83,Linguagens de Programação e AEDS
1985,1,Python,83,Back End
1986,1,Prolog,83,Linguagens de Programação e AEDS
1987,1,Delphi,83,Linguagens de Programação e AEDS
1988,1,PostgreSQL,83,Banco de Dados e Web Services
1989,9,Linux,84,SO
1992,6,C++,84,Linguagens de Programação e AEDS
1995,5,PHP,84,Back End
1998,5,C (linguagem de programação),84,
1999,4,MySQL,84,Banco de Dados e Web Services
2000,4,JavaScript,84,Front End
2001,4,SQL,84,Banco de Dados e Web Services
2002,3,HTML,84,Front End
2003,3,Scrum,84,Metodologias Gerenciemento de Software
2004,2,Software Development,84,Analista
2005,2,Python,84,Back End
2006,1,Desenvolvimento de software,84,Analista
2007,3,Inglês,85,Idioma
2009,4,Swift,85,Softwares
2012,4,iOS,85,Mobile
2015,2,CBL,85,
2016,0,Objective-C,85,
2017,3,Scrum,85,Metodologias Gerenciemento de Software
2018,11,Android Development,86,Mobile
2021,10,MySQL,86,Banco de Dados e Web Services
2024,9,PHP,86,Back End
2027,9,JavaScript,86,Front End
2028,7,Scrum,86,Metodologias Gerenciemento de Software
2029,7,Desenvolvimento Android,86,Mobile
2030,6,SQL,86,Banco de Dados e Web Services
2031,5,Digital TV,86,Marketing
2032,5,Java Enterprise Edition,86,Back End
2033,5,Linux,86,SO
2034,4,HTML,86,Front End
2035,4,C++,86,Linguagens de Programação e AEDS
2036,3,JavaSE,86,Back End
2037,3,Lua,86,Softwares
2038,3,phpMyAdmin,86,Banco de Dados e Web Services
2039,3,SQLite,86,Banco de Dados e Web Services
2040,3,CSS,86,Front End
2041,3,EJB,86,Softwares
2042,3,JSF,86,Softwares
2043,3,JDBC,86,Softwares
2044,3,Data Mining,86,Data Science
2045,3,Java,86,Back End
2046,2,Oracle SQL,86,Banco de Dados e Web Services
2047,2,DHTML,86,Front End
2048,2,Windows,86,Softwares
2049,2,JPA,86,Softwares
2050,2,Information Retrieval,86,Analista
2051,2,Machine Learning,86,Analista
2052,2,UML,86,Back End
2053,2,Python,86,Back End
2054,3,Context Sensitive Solutions,86,
2055,3,ITS,86,Analista
2056,2,Chrome Extensions,86,Softwares
2057,1,Unified Modeling Language (UML),86,Back End
2058,3,C++,87,Linguagens de Programação e AEDS
2060,3,Python,87,Back End
2062,6,Java,87,Back End
2064,3,MySQL,87,Banco de Dados e Web Services
2065,12,Java,88,Back End
2067,9,SQL,88,Banco de Dados e Web Services
2069,8,Microsoft SQL Server,88,Banco de Dados e Web Services
2071,8,C (linguagem de programação),88,
2072,7,MySQL,88,Banco de Dados e Web Services
2073,6,Objective-C,88,
2074,6,Desenvolvimento de software,88,Analista
2075,5,Visual Basic,88,Softwares
2076,4,Linguagem C,88,Linguagens de Programação e AEDS
2077,4,Software Development,88,Analista
2078,4,C++,88,Linguagens de Programação e AEDS
2079,4,Scrum,88,Metodologias Gerenciemento de Software
2080,3,C#,88,Back End
2081,3,CSS,88,Front End
2082,3,HTML,88,Front End
2083,3,Swift,88,Softwares
2084,3,Microsoft Office,88,Softwares
2085,2,JSON,88,Web Services
2086,2,J2ME,88,Softwares
2087,2,LaTeX,88,Softwares
2088,2,Prolog,88,Linguagens de Programação e AEDS
2089,2,Python,88,Back End
2090,1,Jade,88,Softwares
2091,1,JavaScript,88,Front End
2092,3,Object Pascal,88,Linguagens de Programação e AEDS
2093,2,SML,88,Softwares
2094,1,Inglês,89,Idioma
2096,0,Microsoft Office,89,Softwares
2098,0,Microsoft PowerPoint,89,Softwares
2100,0,Microsoft Word,89,Softwares
2101,0,Engenharia,89,Engeharia
2102,0,Engenharia de processos,89,Engeharia
2103,21,Scrum,90,Metodologias Gerenciemento de Software
2106,20,Sistemas operacionais,90,Analista
2109,19,SQL,90,Banco de Dados e Web Services
